company_name,job_categories,job_experience,job_level,job_link,job_location,job_requirement,job_role_resp,job_salaries_max,job_salaries_min,job_salaries_type,job_skills,job_title,job_type 
UNTANGLE AI PTE. LTD.,Information Technology,,Fresh/entry level,https://www.mycareersfuture.sg/job/data-scientist-untangle-ai-4371030ab9ca99050516ae26ac3f7fd2,32 CARPENTER STREET 059911,"BSc or Master in Computer Science with experience in Deep learning, Computer Vision and Machine Learning,Track record of solving industry problems through novel algorithms and innovation,Strong understanding of model architectures of Deep Neural Networks (Gradients, Activation Paths, Activation Functions, etc.),Strong understanding of building blocks of statistics & probability (Covariance, Canonical Correlation, Markov Chains, Brownian Motion, Autocorrelation, Partial Autocorrelation, Bayesian optimisation, Hypothesis testing etc.),Strong understanding of statistical learning techniques (Classification, Regression, Clustering, metrics, structured learning, probabilistic graphical models),Self-reliant; able to work independently and accept responsibility for projects.,Fast prototyping skills, including comprehensive feature integration during all cycles of development.,Strong understanding of Databases and SQL,Strong understanding of parallel processing using OpenMP,Good business knowledge of Supply Chain(Domain),Willingness to learn and experiment, with a passion for technology.,Fluent in both written and spoken English.,Experience with C++, Python, Caffe, Torch and Tensorflow,Nice to Haves:,Experience with adversarial models within Deep Learning (especially Generative Adversarial Networks),Understanding of systems analysis (Phase portraits, impulse response, filters, etc.),Publications in top computer vision/deep learning conferences and journals,Contribution to major deep/machine learning open source libraries.","We are looking to hire the best Data Scientists in the world. If you have a passion for technology, AI and deep learning,  this is an opportunity to work with great people in a great company. Learn from the top computer scientists in Asia and get hands on experience developing directly with clients.,Be part of a game changing team and help developer the future of AI.,Responsibilities:,The Data Scientist position is to carry out cutting edge research and development in building and deploying models both internally and to our clients specifications. This involves solving incredibly hard problems in AI and transforming those solutions in to world class products. This role covers a wide range of challenges, from enhancing our core deep learning methods to R&D in AI, to working directly with our customers to solve unique problems in their environments.,Your primary responsibilities are:,Plan, develop and deploy models for our clients environments,Train models and design inference systems across all data types,Learn from senior engineers and implement solutions rapidly,Work closely with other engineers to transfer research prototypes to production systems,Propose new methods of discovery, optimisation or architectures,Reproduce lead research papers","$7,000","$5,000",Monthly,"Access,Analysis,Analytics,Business Analysis,Business Intelligence,Data Analysis,Data Mining,Databases,Management,Matlab,Microsoft Excel,Microsoft Office,PowerPoint,Project Management,R,Research,SAS,SPSS,SQL,Statistics",Data Scientist,Full Time
DATAROBOT SINGAPORE PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/data-scientist-ai-services-datarobot-singapore-c642352bf70c0b2cb211b0306236486c,80 ROBINSON ROAD 068898,"Main Requirements,* 3+ years of real-world business experience with data science projects,* Hands-on experience building and implementing predictive models,* Experience with machine learning techniques,* Strong understanding of applied statistics and data mining/munging techniques,* Excellent organizational, communication, writing and interpersonal skills,* Fluency with one of the scripting languages (Python / R)","AI Services is a consulting division of DataRobot. As Data Scientist at DataRobot AI Services, you will work on various real-world problems across a variety of industries. You will be developing predictive models that add value to customer organizations and integrating those models into client environments.,Ideal candidates enjoy day-to-day data science problem-solving mixed with high levels of customer interaction.","$150,000","$90,000",Annually,"Agile Methodologies,Algorithms,Artificial Intelligence,C,C++,Cloud Computing,Computer Science,Distributed Systems,High Performance Computing,Java,Linux,Machine Learning,MPI,Parallel Computing,Parallel Programming,Programming,Python,Scientific Computing,Software Development,Software Engineering","Data Scientist, AI Services",Permanent
DATHENA SCIENCE PTE. LTD.,Engineering,,Executive,https://www.mycareersfuture.sg/job/field-data-scientist-dathena-science-ef8743c8aad21b7da211bfaf16e59a1e,,"Desired Experiences:,2+ years of experience in a customer/client-facing role such as Customer Success Manager, Technical Account Manager or Sales Engineer,Comfortable managing technical conversations with technical and non-technical stakeholders.,Problem-solving skills around technical, product, and business questions.,Ability to build great relationships with technical and non-technical customers,Contribute to the success of a dynamic and growing organization,Good understanding of machine learning techniques and algorithms, such as K-means, k-NN, Naive Bayes, SVM, Decision Forests, etc.,Knowledge with common data science toolkits, such as R, Spark, NumPy, etc. Excellence in at least one of these is highly desirable,Good knowledge in using query languages such as SQL, Hive, Pig, etc.,Knowledge with NoSQL databases, such as Cassandra and HBase,Good applied statistics skills, such as distributions, statistical testing, regression, etc.,Good scripting and programming skills: Python, Scala, Java.,Soft Skills:,Fluent in English,Data-oriented personality,Exceptional Oral and Written Communication Skills,Time management,Interpersonal Skills,Critical Thinking,Presentation Skills,Working Conditions:,The Field Data Scientist must fully embrace the team spirit of a young and innovative Start-up. Travel and working from remote locations may be required.,Location: Singapore R&D Office.","About Dathena Science,Dathena is a Swiss and Singaporean company developing data governance software based on machine learning algorithms.,Job purpose,This position will be part of the Client Solutions Team, and responsible for providing clients with the guidance and support needed throughout the full lifecycle of our solution’s implementation to ensure the successful and most effective use of Dathena’s products. In addition, this person will be a leader in ensuring overall client and partner satisfaction with Dathena’s products and related services.,As a Field Data Scientist, you will act as a trusted technical advisor to support our clients to ensure they remain successful and realize the full value of their investment in our product.,Responsibilities,Become a trusted expert in Dathena, our client platforms & partner vendor functionality to provide effective operational guidance around these technologies.,Oversee client service requests acting as a service delivery and escalation manager.,Help partners in their day-to-day challenges as our customers’ go-to resource for troubleshooting technical issues, and delivering innovative and scalable solutions to meet their business needs,Build client success and prioritization plans aligned to key performance indicators and objectives.,Ensure key accounts are updated on new product features and produce roadmaps to implement.,Educate clients on the value of the overall solution and encourage optimal utilization.,Channel customers’ technical platform feedback to the Dathena product team.,Assist in prioritizing product requirements and platform improvements by understanding and communicating customer needs.,Identify pattern and constantly look for opportunity to industrialize the Assessment to subscription process,Develop best practice recommendations for Dathena clients based on product and vertical experience gained in the field.","$5,000","$2,000",Monthly,"Automation,Business Development,CRM,Electrical Engineering,Engineering,Leadership,Lean Manufacturing,Management,Manufacturing,Marketing,Microsoft Office,New Business Development,Product Development,Product Management,Product Marketing,Project Management,Sales,Sales Management,Sales Operations,Strategic Planning",Field Data Scientist,"Full Time, Internship"
FACEBOOK SINGAPORE PTE. LTD.,Advertising / Media ,,Professional,https://www.mycareersfuture.sg/job/data-scientist-facebook-singapore-33811af8b3bdae37fefc5122e4b58559,"MARINA ONE WEST TOWER, 9 STRAITS VIEW 018937","Responsibilities,Defining new opportunities for product impact,Influencing product and sales to solve the most impactful market problems.,Apply your expertise in quantitative analysis and the presentation of data to see beyond the numbers and understand how our users interact with our growth products.,Work as a key member of the product team to solve problems and identify trends and opportunities.,Inform, influence, support, and execute our product decisions and product launches.,Set KPIs and goals, design and evaluate experiments, monitor key product metrics, understand root causes of changes in metrics.,Exploratory analysis to discover new opportunities: understanding ecosystems, user behaviors, and long-term trends,Identifying levers to help move key metrics.,Minimum Qualifications,6+ years experience doing quantitative analysis, preferably for a web or mobile company,Fluency in SQL,Core statistical knowledge,Proven experience leading data-driven projects from definition to execution: defining metrics, experiment design, communicating actionable insights.,Able to mentor and guide junior data scientists,Experience leading analytics teams - advantage,Python, R or any other scripting language – advantage","Facebook is seeking a Data Scientist to lead our Ads from China product team. We’re looking for someone who is passionate about digital advertising, product development, and hyper growth. The job is to be the ""data eyes and ears"" guiding the product team. Ads from China's mission is: to connect every business in China with people around the rest of world. This position is full-time and based in our Singapore office.","$14,000","$9,000",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation",Data Scientist,Full Time
MERCK PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/data-scientist-merck-282468cd9f95fb3a2711b22f64ac37a4,"ASCENT, 2 SCIENCE PARK DRIVE 118222","Advanced degree in Computer Science, Engineering, Applied Mathematics or another relevant quantitative/scientific field,3+ years of deep technical experience in predictive analytics, machine learning, optimization, and fluent in a number the following technologies: R, Python, SQL, AWS, Tableau,Proven track record in industrial, chemical, biotechnology business with statistical analysis and big data methodological services,Expertise in modeling and simulation,Strong intrinsic analytical skills, ability to structure and solve problems and conduct and interpret analysis independently,Passion for new technologies and demonstrated learning agility,Developed business acumen, ability to communicate and present effectively to a wide variety of audiences with impact,Ability to work in a matrix environment and build multi-dimensional relationships and cross function teaming,Excellent command of English (written and verbal), with a proactive and assertive approach","KEY ACCOUNTABILITIES:,Subject Matter Expertise,Apprehend IT & data landscape,Explore different data sources and be able to extract, clean and manipulate the data,Be the Research & Applied business data owner for APAC, ensure data integrity and reliablity,Appreciate business challenges, translate and break them down into smaller problem statements addressable through data & technology,Develop data analytics models including extra large data sets’ processing algorythms (big data) and predictive analytics models,Analyse data-based models’ outputs and draw out relevant business insights and actionable recommendations,Collaboration,Work collaboratively with business, operations and IT to bridge the gap between business needs and technical feasibility,Work collaboratively with global and country led data teams and ensure efforts are mutualized and knowledge is shared across,Drive the development of our analytical capabilities and contribute to the fostering of a data driven culture,Assist in the improvement of our tools and systems,Support APAC Head of Commercial Strategy & Analytics prepare relevant, data-based reports and dashboards for decision makers","$13,000","$9,500",Monthly,"Access,Analysis,Analytics,Business Analysis,Business Intelligence,Data Analysis,Data Mining,Databases,Management,Matlab,Microsoft Excel,Microsoft Office,PowerPoint,Project Management,R,Research,SAS,SPSS,SQL,Statistics",Data Scientist,Permanent
OBSERVATIONAL AND PRAGMATIC RESEARCH INSTITUTE PTE. LTD.,"Engineering, Information Technology",,Junior Executive,https://www.mycareersfuture.sg/job/data-scientist-observational-pragmatic-research-institute-df79ecd7f5aa72cafe7ef3c21564e8d8,"SOUTHBANK, 883 NORTH BRIDGE ROAD 198785","Qualifications,Bachelor degree in Computer Science, Engineering, Maths or equivalent qualification,Required Experience,Strong working knowledge of SQL (Essential),Experience working with large databases,Preferred Experience,Experience of developing and maintaining data dictionaries for databases,Knowledge of statistical analysis tools (e.g. R, STATA, SPSS, SAS),Interest and knowledge of epidemiology, public health and clinical research","The Company,OPRI is an academic research institution striving to improve the lives of patients through global research.,OPRI has been leading the paradigm shift in real world evidence for the past 12 years, by delivering pragmatic clinical trials, disease registries and database research.,The Role,We are looking for a Data Engineer to work alongside our research, statistical and database teams in the UK, Singapore and Australia (Brisbane). In this position you will gain invaluable experience within an internationally recognised research organisation involved in analysis and dissemination of data from large-scale observational studies and pragmatic randomised controlled trials.,The successful candidate will have high attention to detail, strong time management skills, and most importantly experience in the management and engineering of relational databases.,Your responsibilities,Design, construct, install, test and maintain data collection and management systems:,Integrate data management technologies and software engineering tools for custom data collection applications,Programming knowledge: Employ a variety of languages and tools (e.g. scripting languages) to combine systems together,Ensure seamless integration of data across multiple databases,SQL, queries,Building APIs for data consumption,Integrating external or new datasets into existing data pipelines,Continuously monitoring and testing the system to ensure optimized performance,Build and maintain data collection platforms for specific organisational projects,Set up automated integration processes for Patient Reported Outcomes into various data collection platforms,EMR/EDC integration with Registry Database,Data collected via Registry EDCs to be uploaded into EMRs,Data collected via site specific EMRs/EDCs to be uploaded into Registry EDCs,The role is for a permanent full-time position. Salary is dependent on qualifications and experience. Immediate start is available.","$6,000","$3,000",Monthly,"Access,Business Analysis,Business Intelligence,Data Analysis,Database Design,Databases,HTML,Integration,Management,Microsoft Excel,Microsoft SQL Server,Process Improvement,Program Management,Project Management,SDLC,SharePoint,SQL,T-SQL,Visio,Windows",Data Scientist,"Permanent, Full Time"
DP INFORMATION NETWORK PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/data-scientist-dp-information-network-4373917d34dc9dfc8b956f5aba01ec28,"APERIA, 10 KALLANG AVENUE 339510","Requirements:,Advanced degree (PhD or Masters) in Machine Learning, Data Science, AI, Computer Science, Computer Engineering, Electrical Engineering, Physics, Statistics, Applied Math or other quantitative fields,0-3 years of working experience in data science, and/or predictive modeling,Demonstrated ability to lead and execute projects from start to finish,Ability to independently support existing products,Proven track record in modifying and applying advanced algorithms to address practical problems,Proficient in deep learning (CNN, RNN, LSTM, attention models, etc.), machine learning (SVM, GLM, boosting, random forest, ), graph models, and/or, reinforcement learning,Experience with open source tools for deep learning and machine learning technology such as Keras, tensorflow, pytorch, scikit-learn, pandas, etc.,Proven ability to work independently on development of complex models with extremely large and complex data structures,Proficient in more than one of Python, R, Java, C++, or C,Experience in large data analysis using Spark (pySpark preferred),Robust knowledge and experience with statistical methods,Plusses:,Extensive knowledge of Python and related libraries,Experience with Hadoop and NoSQL related technologies such as Map Reduce, Spark, Hive, HBase, mongoDB, Cassandra, etc.,Experience with online, mobile marketing analytics,Experience with GPU programming,Experience with Natural Language Processing, Natural Language Understanding, and the relevant open-source tools,Solid knowledge of Bayesian statistical inference and related machine learning methods,Experience with Agile methods for software development","The person filling this position will be part of Experian APAC Data Lab concentrating on novel analytical solutions, new product prototyping, as well as new data asset evaluation and acquisition. This position requires extensive background and knowledge in machine learning and data science. A successful candidate should also have previous experience in developing deep-learning algorithms and/or deep learning based analytic solutions using large datasets. Experience in the areas of optimization, symbolic AI, online marketing, experience in finance, insurance or healthcare is a plus.,The candidate will need to be able to work on multiple concurrent projects, anticipate obstacles, and make high quality deliveries on an aggressive schedule. The candidate must also be a team player that is self-motivated and has excellent communication skills.,Key job functions include:,Analyzing, processing, evaluating and documenting large data sets,Identify/develop appropriate machine learning/deep learning/natural language understanding/natural language processing techniques to uncover the value of the data,Designing data structure and data storage schemes for efficient data manipulation and information retrieval,Developing tools for data processing and information retrieval,Developing data driven models to quantify the value of a given data set,Applying, modifying and inventing algorithms to solve challenging business problems,Validating score performance,Conducting ROI and benefit analysis,Documenting and presenting model process and model performance","$11,000","$8,000",Monthly,"Access,Business Analysis,Business Intelligence,Data Analysis,Database Design,Databases,HTML,Integration,Management,Microsoft Excel,Microsoft SQL Server,Process Improvement,Program Management,Project Management,SDLC,SharePoint,SQL,T-SQL,Visio,Windows",Data Scientist,Permanent
VALIDUS CAPITAL PTE. LTD.,"Risk Management, Banking and Finance",,Middle Management,https://www.mycareersfuture.sg/job/senior-data-scientist-validus-capital-e5b4123d916ffbed2df5cf8e73145a24,"THE ARCADE, 11 COLLYER QUAY 049317","Min 4+ years experience doing quantitative analysis; Preferred experience in banking, payments, B2B Lending space,BA/BS in Computer Science, Math, Engineering, Statistics or other technical field. Advanced degrees preferred.,Fluency in SQL, Spark or other programming languages. Development experience in R, Python,Advanced understanding of statistical analysis,Ability to apply analytics in all aspects of the business - risk, marketing, process etc,Must be entrepreneurial, and a problem solver","Experience with building insights using varied/alternate data sources,Actively collaborate with technology team, product management, operations teams and other stake holders.,Move seamlessly between business problems and coding.,Present complicated analytical solutions to a non-technical audience,Work with very large data sets residing in different data stores in disparate format,Readiness to work in a highly results-oriented and fast changing landscape in a fintech startup,Fluency with R, python and commonly used machine learning frameworks,Fluency with excel and advanced excel,Work closely with various stakeholders in the organization to design and implement the data warehouse/data lake,Build key data sets to empower insights,Credit risk modelling for underwriting and portfolio monitoring using traditional and alternate data sources.,Enhancing data collection procedures to include information that is relevant for building analytic systems,Define the right type of data and metadata, ensure consistent, clean and integrated data which will be used by business leaders to make more informed decisions.","$8,000","$5,000",Monthly,"Analysis,Analytics,Business Analytics,Business Intelligence,Customer Insight,Data Analysis,Data Mining,Digital Marketing,Digital Strategy,E-commerce,Google Analytics,Omniture,Online Advertising,Predictive Analytics,Predictive Modeling,SAS,Segmentation,Statistical Modeling,Strategy,Web Analytics",Senior Data Scientist,"Permanent, Full Time"
EUROSPORTS TECHNOLOGIES PTE. LTD.,Engineering,,Senior Executive,https://www.mycareersfuture.sg/job/data-scientist-eurosports-technologies-760b72a6de525e7c7dc4f846ab0a32c8,"LENG KEE AUTOPOINT, 24 LENG KEE ROAD 159096","As a growing company with a small team, we work closely together to drive towards a common goal of reducing pollution and congestion. Therefore, we will need individuals who love to challenge, own the work that they do and constantly punch above their weight at work.,You should have:,A degree in Computer Science, Computer Engineering, IT or equivalent,More than 2 years of working experience in data analysis,Good proficiency for Linux servers, C, Python, MySQL, other scripting languages and databases,Experience in python-scikit or other machine learning frameworks","Job Description,In this role, you are responsible for gathering and analyzing data to generate invaluable insights so that Scorpio Electric is able to make data-backed decisions as it expands across South-east Asia.,To do that, you will:,Handle data analysis, including quantitative and qualitative analyses to elevate customer experience with usage of automotive products,Develop data analysis applications for heuristic development,Analyse statistical data and trends to create advanced automotive algorithms,Create data models for physical products in cooperation with hardware teams, and improve data sets and data polling strategy,Determine data collection, storage and destruction requirements for machine learning","$7,000","$3,000",Monthly,"Algorithms,C,C#,C++,Databases,HTML,Integration,Java,JavaScript,Linux,Microsoft SQL Server,Oracle,Programming,Project Management,Simulations,Software Development,Software Engineering,SQL,Testing,XML",Data Scientist,Full Time
AMARIS CONSULTING PTE. LTD.,Information Technology,,Non-executive,https://www.mycareersfuture.sg/job/data-scientist-amaris-consulting-c8457e1589a036ff43af9ecabfc7b641,"ROBINSON 112, 112 ROBINSON ROAD 068902","Bachelor's Degree in Computer Science or related field with experience and demonstrable work in machine learning.,Strong algorithm design and coding skills in at least one of major programming languages like Java, C/C++, Python,3+ years of working experience in the Telecom BSS/OSS,Self-motivated, self-discipline and good communication skills.","Apply data analysis, machine learning, predictive modeling, statistics, visualization, and other data science techniques to derive actionable insights.,Work with large volumes of data; extract and manipulate large datasets using tools such as Hadoop Ecosystem, Apache Spark through scripting in Python, SQL, Hive etc.,Develop, create, and implement data-based products and processes to add business value for internal and external customers.,Identify new data sources, drive collection of data, and identify use cases for existing data sources.,Document steps and data sources and ensure that models and processes are easily understandable and maintainable.,Document steps and data sources and ensure that models and processes are easily understandable and maintainable.","$6,500","$4,500",Monthly,"Analysis,Business Analysis,Business Development,Business Strategy,Change Management,Entrepreneurship,Integration,Leadership,Management,Management Consulting,Marketing,Marketing Strategy,Program Management,Project Management,Research,Social Media,Start-ups,Strategic Planning,Strategy,Training",Data Scientist,Permanent
GRABTAXI HOLDINGS PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/data-scientist-grabtaxi-holdings-2c945d1d660db8aa53d358c8160fe693,"OUE DOWNTOWN, 6 SHENTON WAY 068809","The must haves,:,Ph.D. graduate, or Masters(with at least 3 years of experience), in Computer Science, Electrical/Computer Engineering , Operations Research or Mathematics/Statistics,Understanding of machine learning, deep learning, data mining, algorithmic foundations of optimization,Experience with machine learning framework (scikit-learn, Spark MLlib etc),Proficient in one or more of the following programming languages: Python, R, Scala.,Experience in building ML models at scale, using real-time big data pipelines on platforms such as Spark/MapReduce,Familiar with noSQL, postGIS, stream processing and distributed computing platforms,Self-motivated, independent learner, and willing to share knowledge with team members,Detail-oriented and efficient time manager in a dynamic and dynamic working environment","Get to know our Team,:,Grab’s Data Science Department works on some of the most challenging and fascinating problems in transport, logistics, economics, and the space around. We apply deep learning, geospatial data mining, simulation, forecasting, scheduling, optimization, and many other advanced techniques on our huge datasets to push our business metrics to their bounds, directly and indirectly. We foster a culture where we enjoy raising the bar constantly for ourselves and others, and that strongly supports the freedom to explore and innovate.,Sample of problems the Data Science Department solve - Intelligent allocation, machine/deep learning - based predictions (all sorts!), Dynamic pricing, Supply/demand forecasting and positioning, Incentives and promotions optimization, Carpooling matching, Shuttle and on-demand bus routing and scheduling, Multi-modal transport, Geospatial data mining, etc.,The Machine Learning team at Grab provides an opportunity to apply supervised as well as unsupervised learning on large scale data. We build algorithms and models to match passenger and driver, we predict time of arrival, we predict when a driver will churn (i.e. stop driving for Grab) etc. We explore models ranging from simple linear ones to ensembles to deep learning. If you enjoy predictions and algorithms, let's have a chat!,Get to know the Role,:,Build, validate, test, and deploy machine learning models (e.g. predictive, forecasting, clustering) using proven and experimental techniques. Deploy an online learning model where applicable,Define hypotheses, develop and execute necessary tests, experiments, and analyses to prove or disprove them,Translate data speak to human speak by effectively conceptualizing analysis to team members and business stakeholders,The day-to-day activities,:,Develop creative algorithms by employing machine learning, and data mining techniques,Contribute to team’s innovation and IP creation","$15,000","$11,000",Monthly,"Agile Methodologies,Algorithms,Artificial Intelligence,C,C++,Cloud Computing,Computer Science,Distributed Systems,High Performance Computing,Java,Linux,Machine Learning,MPI,Parallel Computing,Parallel Programming,Programming,Python,Scientific Computing,Software Development,Software Engineering",Data scientist,Full Time
CISCO SYSTEMS (USA) PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/senior-data-scientist-cisco-systems-524f066cea18398b8922ae4e0d44176f,"ONE MARINA BOULEVARD, 1 MARINA BOULEVARD 018989","Who You Are,Do you thrive in a multi-tasking, rapid prototyping, and agile development environment? You bring the ability to draw conclusions from data and recommend actions. Good interpersonal skills are an important part of what you bring to this role.,Our minimum requirements for this role:,BS/BA in an analytical or technical field (e.g. Math, Statistics, Data Science, Computer Science, Operations Research, Physics, or Engineering).  MS with a strong Quantitative focus preferred.,8+ years of industry experience in Advanced Analytics/Data science. Consulting experience (especially analytics consulting) a plus,2+ years of direct report leadership experience of analytical teams, with a record of producing successful data science solutions that deliver benefit to business,You are skilled at defining problem statements, breaking down complex or fuzzy business problems into analytical questions, quantifying the impact to the business, synthesizing data to “tell the story,” and recommending solutions,Ability to manage multiple projects and execute to aggressive timelines,Passion for leadership/mentorship of team members,Excellent statistical understanding and experience with ML algorithms including regression, clustering, classification, decision trees, time series forecasting, neural networks, deep learning, etc.,Experience with Python, R, SQL languages in analytical contexts,Experience with large data sets and distributed computing, data warehousing, data integration, and ETL tools (e.g. Teradata, Hadoop, Hive, Spark, SAP HANA),Understanding of tools and infrastructure needed to support data science efforts.  Bonus for cloud technologies e.g. Google Cloud Platform, AWS, Azure,Experience with visualization tools, e.g. D3, Angular, Shiny, Tableau, Qlik, Data Studio, etc.,Why Cisco,At Cisco, each person brings their unique talents to work as a team and make a difference.,Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.,We connect everything – people, process, data and things – and we use those connections to change our world for the better.,We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.,We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.,Colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Be you, with us! #WeAreCisco,Cisco is an Affirmative Action and Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis.,Cisco will consider for employment, on a case by case basis, qualified applicants with arrest and conviction records","What You'll Do,As a,Data Science Manager,, you will:,Identify opportunities to impact Cisco’s strategy, operations, and execution with data science insights,Lead complex analytics programs, working with multi-functional teams,Be the problem-solver and catalyst that will help business teams make better decisions using Data and Analytics,Bring an inter-disciplinary skillset of Applied Math, Technology and Business,Lead, mentor, and grow a team of data scientists,Lead teams of data scientists/analysts to design, build, and operationalize models using the latest in AI/ML techniques to deliver meaningful solutions,Develop Data Products/Services across Descriptive, Inquisitive and Predictive Analytics to improve business processes and drive tangible business outcomes,Guide the team to make the right technical trade-offs to meet long term/short-term business needs,Above all, come with a curious mind and a passionate learning mindset,Who You'll Work With,We are building a best-in-class team of passionate, result oriented problem solvers with the aim of enabling better data-driven decisions and thereby creating business impact.,We operate as a startup: work hard, learn every single day, focus on doing measurable and impactful work; and have lots of fun along the way","$230,000","$170,000",Annually,"Analysis,Business Analysis,Business Intelligence,Business Process,Business Process Improvement,Business Requirements,Change Management,Integration,Management,Process Improvement,Program Management,Project Management,Requirements Analysis,Requirements Gathering,SDLC,Software Project Management,Strategy,User Acceptance Testing,Vendor Management,Visio",Senior Data Scientist,Full Time
CLARIANT (SINGAPORE) PTE. LTD.,"Manufacturing, Others",,"Middle Management, Manager, Professional",https://www.mycareersfuture.sg/job/data-scientist-clariant-35c71f4a73941ecbb692b7d8a6890f40,"THE SYNERGY, 1 INTERNATIONAL BUSINESS PARK 609917","Master/ PhD Chemical engineering, Computational engineering, Business informatics,Project experience in data mining, optimization or algorithm design,Knowledge of chemistry, chemical production or business processes in chemical industry,Application experience of modern tools for process or data mining, experience in high programming suites (Python, R, Statistica, Simca)","Ensures planning and execution of projects with data science as key element,Ensures optimization product developments by statistical & model supported DOE and by data mining,Develop applications for automated data base access, analytics and control,Ensure highest industrial standards in data based optimization and simulation,Ensure lean and effective approaches for the implementation in Clariant’s business units and services,Develop data science based services of business unit applications to support new business models,Actively check opportunities for public funding to expand competence,Train people within Clariant to apply Data mining tools,Perform cross business unit know-how exchange in the field of data science (expert circle participation)","$8,000","$5,000",Monthly,"Analysis,Business Analysis,Clinical Data Management,Clinical Trials,Data Analysis,Data Management,Databases,Earth Science,EDC,GCP,Information Management,Leadership,Management,Microsoft Office,Microsoft SQL Server,Oracle Clinical,Program Management,Project Management,Research,SQL",Data Scientist,"Permanent, Full Time"
GRABTAXI HOLDINGS PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/data-scientist-grabtaxi-holdings-c25cb1bc83577f0a5fe1af4e371a4ad4,"OUE DOWNTOWN, 6 SHENTON WAY 068809","The must haves,:,Ph.D. graduate, or Masters(with at least 3 years of experience), in Computer Science, Electrical/Computer Engineering , Operations Research or Mathematics/Statistics,Understanding of machine learning, deep learning, data mining, algorithmic foundations of optimization,Experience with machine learning framework (scikit-learn, Spark MLlib etc),Proficient in one or more of the following programming languages: Python, R, Scala.,Experience in building ML models at scale, using real-time big data pipelines on platforms such as Spark/MapReduce,Familiar with noSQL, postGIS, stream processing and distributed computing platforms,Self-motivated, independent learner, and willing to share knowledge with team members,Detail-oriented and efficient time manager in a dynamic and dynamic working environment","Get to know our Team,:,Grab’s Data Science Department works on some of the most challenging and fascinating problems in transport, logistics, economics, and the space around. We apply deep learning, geospatial data mining, simulation, forecasting, scheduling, optimization, and many other advanced techniques on our huge datasets to push our business metrics to their bounds, directly and indirectly. We foster a culture where we enjoy raising the bar constantly for ourselves and others, and that strongly supports the freedom to explore and innovate.,Sample of problems the Data Science Department solve - Intelligent allocation, machine/deep learning - based predictions (all sorts!), Dynamic pricing, Supply/demand forecasting and positioning, Incentives and promotions optimization, Carpooling matching, Shuttle and on-demand bus routing and scheduling, Multi-modal transport, Geospatial data mining, etc.,The Machine Learning team at Grab provides an opportunity to apply supervised as well as unsupervised learning on large scale data. We build algorithms and models to match passenger and driver, we predict time of arrival, we predict when a driver will churn (i.e. stop driving for Grab) etc. We explore models ranging from simple linear ones to ensembles to deep learning. If you enjoy predictions and algorithms, let's have a chat!,Get to know the Role,:,Build, validate, test, and deploy machine learning models (e.g. predictive, forecasting, clustering) using proven and experimental techniques. Deploy an online learning model where applicable,Define hypotheses, develop and execute necessary tests, experiments, and analyses to prove or disprove them,Translate data speak to human speak by effectively conceptualizing analysis to team members and business stakeholders,The day-to-day activities,:,Develop creative algorithms by employing machine learning, and data mining techniques,Contribute to team’s innovation and IP creation","$11,000","$7,000",Monthly,"Agile Methodologies,Algorithms,Artificial Intelligence,C,C++,Cloud Computing,Computer Science,Distributed Systems,High Performance Computing,Java,Linux,Machine Learning,MPI,Parallel Computing,Parallel Programming,Programming,Python,Scientific Computing,Software Development,Software Engineering",Data Scientist,"Permanent, Full Time"
