company_name,job_categories,job_experience,job_level,job_link,job_location,job_requirement,job_role_resp,job_salaries_max,job_salaries_min,job_salaries_type,job_skills,job_title,job_type 
HUBBLE PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/junior-data-scientist-hubble-ea469ffbfdbf74a06767387a8c83c2d3,"ONE PEMIMPIN, 1 PEMIMPIN DRIVE 576151","What skill sets do you need:,Proficient in Python.,Proficient in one query language SQL, such as MySQL.,Experience with cloud platform GCE or AWS.,Experience with Big Query/ Redshift.,Experience with essential tools like Git, Docker.,Machine Learning knowledge is highly desirable.","Who are we:,Hubble is a technology startup focused on revolutionising the Construction Industry. The Construction industry undertakes the world’s largest, most expensive, and complex projects ever dreamt of by mankind. Yet, the Construction industry is notoriously slow to adopt new technologies and as a result, there exists a large amount of inefficiencies and problems that Hubble can create positive value and make a great impact on. This impacts the homes people live in, offices people work in, and cities generations live in.,There is no other industry where technology can have a greater impact. Bar none.,Hubble’s vision is to build the pillars of trust for the Construction industry and we are on a mission to develop the autonomous self-building construction sites of tomorrow - powered by big data, machine learning, and artificial intelligence.. Our first step to our mission is to track the Man, Machine, Material, and Money (4M) data - for the Construction industry. The 4M data can be used to optimise operations at the worksites as well as to build an automated trading platform for the 4M. We have grown rapidly to become the market leader in each of the 4M verticals:,1. Man: We have more than 10,000 construction workers (~5% market share) on Hubble's platform and have tracked more than 35 million man-hours in total.,2. Machine: We track more than 1.5 million machinery transactions/year and have >US$100 million worth of machinery on Hubble's platform today.,3. Material: We developed Hubble Maps (Patent Pending) for precise indoor material and man tracking. We were awarded BCA's Innovation Grant 2018 and presented our technology to DPM Teo Chee Hean.,4. Money: We are deployed at iconic projects such as Project Jewel, Paya Lebar Quarters, Gardens by the Bay, and City Gate and have tracked more than $1 billion in project value.,Interesting fact: We have grown rapidly without any venture funding to become the market leader in this space in less than 1 year. Our partners include the largest and most prestigious Construction companies such as Woh Hup, Lum Chang, Hexacon, Erect Group, Koh Kock Leong Enterprise, Chuan Lim Construction, and OAS Painting and Construction.,We have also built the best engineering, product, and business team comprising the best and brightest of Singapore. We are a collegial set up and are extremely collaborative. We are hiring aggressively and are looking for motivated, smart, driven, and resourceful people to join our team.,Who are we looking for:,Hubble has entered into a 12 - 18 months partnership with 2 leading Data Companies who are experts in big data, machine learning, and artificial intelligence - BoostML (see attached BoostML_Intro.pdf) and A*Star (see here) to help build up Hubble’s data infrastructure and strategy. BoostML will station 3 senior data scientists and engineers at Hubble full time over 18 months. We are looking for a talented Junior Data Scientist/Engineer who is passionate about this space and looking to learn the tools of the trade from the best in the business. You will be learning from BoostML and A*Star to build up Hubble’s data capabilities and take full ownership and leadership of this vertical at the end of 18 months after BoostML and A*Star completes the build up phase. This is an exciting and challenging role and our bet is on you. We want to groom and train you to become the future leaders in Hubble (see What Hubble will give you section).,Your current mood:,You want to be a data scientist but lack the ‘right’ paper qualifications for the job. You feel that you have talents in abundance but they are not recognised because of ‘paper qualifications’. You want to make an impact at work and make a dent in the universe. You want to be in a dynamic, fun, and energetic environment. You also want to be mentored by the best data scientists and engineers in Asia and aspire to take on leadership role in a fast growing startup. You want to step up to the plate now. You want to bat for home run and help build up the data capability of a fast growing company - Hubble.,What Hubble will give you:,Hubble is built by a team of talented, driven, and ambitious individuals. We do not subscribe to conventions. We do not let history and traditions dictate and limit our dreams to shape the world. We adopt the same mindset with our hiring. We are looking for the best and we want to bet on you. In this position, we will give you all the exposure and resources you need to eventually grow into the role of Head of Data. If you mindset is right, we promise you the ride of your life.,Who will you be working with:,If you connect with any of the description below, please apply immediately:,Purpose driven,Hungry, ambitions, and self-motivated,Meritocratic, results/performance > age/bureaucracy,Resourceful, independent, chart our own destiny,Determined, perseverance, and hard working,Creative, innovative, out of the box,Yes, the above is everyone of us at Hubble.,What will you be doing:,Trained under BoostML and A*Star and to be main coordinator,To be the overall in-charge with data related matters at Hubble,Processing data pipelines.,Build and maintain data mart and data warehouse.,Development of Machine Learning apps,Development of resource optimisation algorithms such as automated deployment algorithms for 4M","$7,100","$3,600",Monthly,"Access,Analysis,Analytics,Business Analysis,Business Intelligence,Data Analysis,Data Mining,Databases,Management,Matlab,Microsoft Excel,Microsoft Office,PowerPoint,Project Management,R,Research,SAS,SPSS,SQL,Statistics",Junior Data Scientist,Full Time
VALID ASIA PRIVATE LIMITED,"Engineering, Information Technology",,Professional,https://www.mycareersfuture.sg/job/assistant-engineer-%E2%80%93-data-generation-valid-asia-6c52e1c2b0aab756d92c86b4ea8771c6,"STARHUB GREEN, 67 UBI AVENUE 1 408942","Minimum Poly Diploma in IT or Engineering,1 year (Assistant)/ 3 years working experience in IT related field.,Good working knowledge on Windows 7/8/10, MS Office suite.,Candidates with programming background will have added advantage.","Responsible for all data generation process for Telco (SIM),Proper, accurate and timely documentation and update of records for data generation.,Security & Quality for data generation processes and data generation room.,Ensure Quality production at Subcontractors’ site.,Detailed outline of position:,1. Data Generation operation,Perform data generation tasks and steps for commercial order according to procedures and as per instruction.,Maintain proper records and documentation for data generation processes.,Ensure data integrity and correctness of data generated.,To check and counter check the production data and customer data are correct and 100% compliance to the written specification before distribution.,2. Order transfer to production sites,To collect all required data into a package and transfer to the production sites.,To compile the transfer documentation and cross check the data to be transferred.,To prepare PJR (Production Job Request) and ensure VALID quality processes is followed by the subcontractors,To check initial production log from the production sites, ensuring the job is setup correctly.,3. Sending Output files to the customer,To generate the output file according to customers’ specification.,Check and counter check the quality of the data.,To send the output files to the customer timely.,4. General,Ensure strictest confidentiality, integrity and safety of customer input data/files and output/response data/files.,Adhere to all security procedures defined. Ensure that all security procedures and guidelines are followed for data generation and also production.","$3,400","$2,300",Monthly,"Agile Methodologies,C,C#,C++,CSS,Eclipse,Git,HTML,Java,JavaScript,jQuery,Linux,MySQL,PHP,Python,Software Development,Software Engineering,SQL,Web Services,XML",Assistant /  Engineer – Data Generation,Permanent
NTUC ENTERPRISE CO-OPERATIVE LTD,Information Technology,,Executive,https://www.mycareersfuture.sg/job/data-engineer-ntuc-enterprise-co-operative-a118578b8fe7de0f58393562c0cdcd4e,,"Advanced degree in computer science, computer engineering, or other technical fields (or) equivalent experience.,4+ years’ experience having developed data engineering capabilities for large and complex franchises.,Strong data modeling (Kimball Preferred), system/schema design, SQL and ETL/ELT implementation skills,Thorough knowledge of any one modern columnar, distributed and MPP based RDBMS systems. Preferably AWS Redshift or Azure Cosmos DB.,Any one pipeline orchestration tool: AWS Batch, Airflow, Jenkins, Oozie, etc.,Hands-on experience in any 1 modern programming language (Java/Python preferred),Extensive experience of building platform which are “horizontally scalable”, “highly available (Three 9s or higher)” and “fully automated maintenance” on top of AWS, GCP, Azure or Ali-Cloud.,“Hands-on” experience of integrating open-source Big data technologies like Hive, Presto, Spark, Apache Ignite into traditional systems.,Good understanding basic DBMS and operating system concepts.,Frugality is in your thought and you strongly advocate using open source technologies.,You write Neat, Optimized, Well documented and Self-maintainable code.,Self-motivated and proactive, willing to learn new things, deliver best solution in most tensed situation.,Good communication skills, strong team player and mentorship s","COMPANY DESCRIPTION,NTUC Enterprise is the holding entity and single largest shareholder of the NTUC Social Enterprises. NTUC Enterprise aims to create a greater social force to do good by harnessing the capabilities of the social enterprises to meet pressing social needs in areas like health and eldercare, childcare, daily essentials, cooked food and financial services. Serving over two million customers, NTUC Enterprise wants to enable and empower all in Singapore to live better and more meaningful lives.,RESPONSIBILITIES,As a Senior Data Engineer/ Data Engineer, you will be getting,“first-hand”,break to engineer data analytics platform which will include architectural design, infrastructure setup, building data pipelines, integrate with data lakes and integrating data mining models into data pipelines.,Understand, brain-storm and integrate data from different internal as well as external platforms (including mobile event streams) to help organization to deliver top notch customer experience.,Work closely with tech heads (CXOs, Business Leaders, Engineering Managers) and their external vendors in defining and building enterprise data exchange platforms.,Design, build, support and optimize new and existing data models and ETL processes.,Develop and support the data pipeline to integrate new data from various data sources with emerging data technologies.,Define and manage SLA for all data processes and own data quality issues.","$8,000","$4,000",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation",Data Engineer,Full Time
DEZIRE TECHNOLOGIES PTE. LTD.,Information Technology,,Junior Executive,https://www.mycareersfuture.sg/job/project-executive-dezire-technologies-5743c9ffa10568fb93ee6b8e854f7e9f,,"Candidate should possess a Degree / Diploma in Computer Science, Engineering.,1.    Good planning and co-ordination skills.,2.    Strong writing, verbal communication and presentation skills.,3.    Good team player, responsible and conscientious.,4.    Resourceful, independent, responsive and pro-active.,5.    Experience with office productivity suites such as Microsoft Office and Microsoft Project.,6.    At least 3 year of working experience in Information Technology (IT) projects.,7.    At least 1 year of working experience in data migration projects.","1.      Work with the business users, Data Migration (DM) and Functional team to achieve milestone delivery for Project data migration schedule.,2.      Participate in data mapping sessions on data extraction criteria, mapping, validation and transformation/conversion rules.,3.      Review the data mapping rules and complete the required work within agreed timeline.,4.      Maintain and keep track of the data migration requests put forward by the business users. Ensure proper endorsement obtained by the user authority and all requests are attended to, completed within the timeline and instil proper closure accordingly.,5.      Liaise with the data owners/users for the source systems data related issues.,6.      Develop functional and technical specification for source systems extracts and data loading programs.,7.      Verify and confirm the availability of data to meet Project data migration requirements, work with business users and Project team to recommend suitable default value or formula to derive those data not found in the source systems.,8.      Develop data migration programs and tools based on data mapping specifications and ensure that the development and use of the data migration programs comply with the standards, guidelines, validation and transformation rules governing the source/target systems and data.","$5,000","$4,000",Monthly,"Business Analysis,Business Development,Business Process Improvement,Business Strategy,Construction,Construction Management,Contract Management,CRM,Digital Marketing,Integration,IT Service Management,IT Strategy,Leadership,Management,Marketing,Marketing Communications,Program Management,Project Management,Project Planning,Strategy",Project Executive (Data Migration),Full Time
Singapore Tourism Board,Information Technology,,Professional,https://www.mycareersfuture.sg/job/consultant-senior-consultant-singapore-tourism-board-2c852c5beb2bc020b6dd0750ded072b1,"TOURISM COURT, 1 ORCHARD SPRING LANE 247729","At least 5 years of working experience, preferably in a similar role,Strong analytical and quantitative skills.  Knowledge of data quality concepts.,Good communication skills,Stakeholder management & Relationship building,Business process management/re-engineering,Possess understanding of data related government regulatory requirements,Experience in communicating complex issues and data concepts","Purpose of job :,Develop, communicate and implement data standards and processes to ensure quality and integrity of data assets.,Ensure compliance to government data policies and regulations, as well as advise on data to be collected to serve business needs.,Drive data quality culture by working with business units to define and monitor data quality metrics, analyze metrics results and conduct root cause analysis.,Main Responsibilities:,Responsible for overall management and strategy planning for data quality,Set data standards across STB to ensure quality and integrity of data,Develop, communicate and implement processes to be followed for data quality and metadata management,Manage data integration to create a robust tourism data hub,Identify common dimension tables across multiple datasets to enable data consistency and integration.  Ensure tables are up to date and meet business needs,Ensure data quality metrics and performances are formally reported, internally and externally as required,Work with and provide feedback to relevant business units to enhance quality of information collected,Create effective awareness campaign to promote data quality excellence,Implement audits for data quality","$6,000","$4,000",Monthly,"Analysis,Business Analysis,Business Development,Business Strategy,Change Management,Entrepreneurship,Integration,Leadership,Management,Management Consulting,Marketing,Marketing Strategy,Program Management,Project Management,Research,Social Media,Start-ups,Strategic Planning,Strategy,Training",Consultant  /  Senior Consultant (Data Quality),Permanent
SAP ASIA PTE. LTD.,Consulting ,,Professional,https://www.mycareersfuture.sg/job/presales-specialist-data-science-sap-asia-e29935b68cb10990b9920fead69107e7,"MAPLETREE BUSINESS CITY, 30 PASIR PANJANG ROAD 117440","WORK EXPERIENCE,>4 years of hands-on Full stack Applications / Solutions architecture, design and development","PURPOSE AND OBJECTIVES,We are looking for highly motivated and customer-focused individual to build Advanced Analytics and Data Science capabilities within Presales.,In the context of Digital Transformation, customers are looking at unlocking value from extensive amounts of data generated by business applications, things & social interactions. SAP has the unique ability to partner with customers in this journey with the capabilities of the Data Management Platform powered by SAP HANA. The role of Advanced Analytics Expert and Data Scientist to co-innovate with customers in Asia Pacific & Japan in generating insights through their data using SAP Data Management Platform, architecting target solutions and creating a roadmap.,EXPECTATIONS AND TASKS,This is a customer facing role & you will support the Market Units in APJ in driving the sales process by architecting big data solutions, creating insights  based on massive amounts of customer data using Advanced Analytics tools like SAP HANA, SAP Cloud Platform & SAP Leonardo Big Data & Machine Learning and create a long term roadmap for the customer,Understand the requirements by working with customers or Presales Specialists in the Market Units,Work collaboratively to architect and implement data-science solutions, mapping the data processing flow from raw data or data stores, to identifying optimal data analytics approaches, to data visualization and working with users to optimize the user experience,Support and coach developers who are involved in the project,Presentation of solutions, architecture and roadmap to customers and help the account team to progress the deal,Thought leadership on technology and ideation and creation of futuristic applications & reference architectures,EDUCATION AND QUALIFICATIONS / SKILLS AND COMPETENCIES,Bachelor or Masters degree in Computer Science,Hands on experience in developing innovative applications using modern technology platforms and cloud infrastructures such as AWS, Azure, or SAP Cloud Platform,Programming expertise in Java, Java Script, Python, R, HTML5 & web development frameworks like Spring & Play,Data modeling in both SQL & NoSQL Databases,Programming experience in HANA XS using the various capabilities like graph engine, text search, predictive etc,Experience in Hadoop tool sets (HIVE, Spark, Kafka, MapReduce etc),Exposure to machine learning (Tensorflow, Scikit–learn, MLlib etc),Degree in Statistics, applied mathematics or operations research background is preferable,Very high proficiency in customer communications, presentations and demonstration is required.,Ability and willingness to undertake customer related travel on short notice.,Fluency in English is a MUST, any other language an asset.","$8,000","$6,000",Monthly,"Business Analysis,Business Development,Business Intelligence,Cisco Technologies,Cloud Computing,CRM,Data Center,Enterprise Software,Managed Services,Management,Pre-sales,SaaS,Security,Solution Architecture,Solution Selling,Storage,Storage Area Networks,Unified Communications,Virtualization,VMware",Presales Specialist - Data Science,Full Time
FRIARTUCK PTE LTD,"Consulting , Information Technology",,"Professional, Executive, Senior Executive",https://www.mycareersfuture.sg/job/data-engineer-friartuck-e8e662f966d095b2b32e8e377867d458,"THE ALPHA, 10 SCIENCE PARK ROAD 117684","Responsibilities,Build the infrastructure and set up routines for optimal ETL for data from wide varieties of data sources utilizing SQL,Design and build normalized and denormalized database solutions using healthcare industry best practices for data warehousing for specific client requirements, using Microsoft SQL Server Database programming (stored procedures and database design),Work with internal stakeholders to understand business needs for data structure, availability, scalability and accessibility; support translation of these data business needs into technical system requirements and build greater functionality to our data systems,Identify opportunities for improvements and provide ongoing optimization, monitoring and tracking of data flow/ pipeline architecture,Provide data management support to users,Develop technical and training manuals,Requirements,BSc degree in Computer Science or relevant field,5-7 years of experience as a database developer or database engineer,In-depth understanding of data management (e.g. permissions, recovery, security and monitoring) and Relational Database Management Systems,Knowledge of software development and user interface web applications,Hands on experience with SQL,An ability to understand front-end users' requirements and a problem-solving attitude,Benefits,Opportunity to work with senior stakeholders and lead high-value projects with large enterprise clients,Opportunity to work on our cutting edge AI and optimization software,Competitive salary package","We are looking for a savvy,Data Engineer,to join our growing team of analytics experts. The hire will be responsible for expanding and optimizing our data and data pipeline architecture, as well as optimizing data flow and collection for cross-functional teams. The ideal candidate is an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up. The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. He/She must be self-directed and comfortable supporting the data needs of multiple teams, systems and products. The right candidate will be excited by the prospect of optimizing or even re-designing our company’s data architecture to support our next generation of products and data initiatives.","$8,000","$6,000",Monthly,"Access,Business Analysis,Business Intelligence,Data Analysis,Database Design,Databases,HTML,Integration,Management,Microsoft Excel,Microsoft SQL Server,Process Improvement,Program Management,Project Management,SDLC,SharePoint,SQL,T-SQL,Visio,Windows",Data Engineer,"Permanent, Full Time"
MEGAMIND CONSULTING PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/data-integration-architect-megamind-consulting-a333006714333386a028e7d79aba859b,"SAMSUNG HUB, 3 CHURCH STREET 049483","kills,You are familiar with...,Data Integration & Federation:,·       e.g. SAP, IBM, Oracle, Microsoft, Informatica, Ab Initio, and data integration tools for Hadoop-based architectures.,Data Repositories:,·       e.g. Oracle, Teradata, SQL Server, Netezza, DB2, Greenplum, Amazon Redshift, Cassandra, Hadoop.,EA License No. 14C7181 Reg No. R1222538","As a Data Architect, you will work with our business teams to enable the design and build of repeatable analytics solutions, and to help drive innovation through proof of concepts and underlying capabilities.,Accountabilities,We seek an individual who will embody a collaborative approach in bringing both business and technology stakeholders together to deliver technology solutions that enable tangible business benefits.,What you will do...,·       Own the definition of data architecture components for information management solutions to facilitate storage, integration, usage, access, and delivery of data assets across the enterprise.,·       Produce and approve architecture diagrams for enterprise data and analytics solutions including conceptual, logical and physical.,·       Architecting conceptual, logical and physical data models using data modelling approaches (e.g. 3NF relational, Kimball dimensional) in standard modelling tools.,·       Designing the data integration architecture based on solution requirements e.g. real-time, near real-time, batch.,·       Support, Define and manage work packages that deliver elements of an information management solution e.g. data warehouse, data mart, ETL service, operational data store.,·       Solve the challenge of integrating disparate sources of enterprise data and information to model and visualize their businesses and derive insight.,·       Develop and maintain long lasting relationships with senior stakeholders, both during and outside of project delivery.,·       Supporting a data design work-stream in an agile delivery or on a large-scale ‘waterfall’ delivery project for an enterprise data warehouse or reporting solution.,·       Lead the design of the architecture for an on-premises or cloud-based, data warehouse, or big data solution; this could cover several technologies, countries and lines of business.,·       Lead and Assist in the further development of our capability through proof-of-concepts.","$9,000","$6,500",Monthly,"Business Analysis,Business Intelligence,Data Analysis,Data Architecture,Data Integration,Data Modeling,Data Warehouse Architecture,Data Warehousing,Database Design,Databases,Enterprise Architecture,ETL,Integration,Master Data Management,Microsoft SQL Server,Oracle,PL/SQL,Requirements Analysis,SDLC,SQL",Data Integration Architect,Full Time
GIC PRIVATE LIMITED,Banking and Finance,,Middle Management,https://www.mycareersfuture.sg/job/associate-data-engineer-gic-55a22c4264e591bcaee716bce709fb60,"CAPITAL TOWER, 168 ROBINSON ROAD 068912","Requirements,Good degree in Computer Engineering, Computer Science or Information Systems.,Highly proficient in Python.,Around 1-3 years’ of relevant experience in data warehousing, SQL stored procedures, ETL, data pipeline building and data analysis.,Strong analytical and organization skills, with the ability to collect, organise, analyse, and disseminate significant amounts of information with attention to detail and accuracy.,Good team player.,Motivated and driven, able to work independently on technical projects.,Experience in processing data in SQL databases and big data platforms such as Hadoop.,Familiarity with open sourced platforms and libraries such as Spark, Alteryx, D3.js, Hadoop, Solr, Elasticsearch,Knowledge of dashboard creation and visualisation using Tableau and D3.js will be an added advantage.,Please submit your job application to the following link :,https://career10.successfactors.com/sfcareer/jobreqcareer?jobId=5893&company=gicprivate&username=","Internal Audit Department (IAD),Internal Audit Department (IAD) has been tasked with the mandate to foster a strong governance and control environment in GIC.  IAD provides an independent assessment of GIC’s governance, risk management and internal control environment to key stakeholders including the Board of Directors and senior management. IAD acts as a trusted business partner working closely with the GIC group of companies and investment holding entities to bring about positive changes to the control environment and culture and thereby support senior management decision making.,We are looking for a suitable candidate to join the,Internal Audit Data Analytics,team.,IAD has leveraged data science to achieve greater risk coverage, stronger assurance and deeper business insight. Our data science capabilities include machine learning for anomaly detection and risk identification, the use of Natural Language Processing (NLP) to analyze unstructured data, and proficiency in “Big Data” platforms for efficient analysis of vast datasets. These capabilities have allowed IAD to progress towards a systematic, continuous audit approach with multi-dimensional analysis of complete data sets. With the strategy of integrating data science as a key IAD competency, existing talent are also equipped with new skillsets around the use of data analytics, programming languages and visualization tools.,Responsibilities,Analyse heterogeneous and unstructured data, and generate actionable insights to enhance risk and control activities.,Work on Big Data infrastructure such as Hadoop to efficiently search data on very large datasets.,Work closely with business stakeholders to analyse large data sets, trends and results to drive data-driven operational risk decisions.,Collaborate with an existing internal community of data scientists to solve complex problems and influence change.,Keep abreast of market developments in data analytics and recommend adoption of best practices into GIC.","$9,000","$4,500",Monthly,"Business Development,Business Strategy,Customer Service,Due Diligence,Financial Analysis,Financial Modeling,Leadership,Management,Marketing,Mergers & Acquisitions,Microsoft Excel,Microsoft Office,Private Equity,Project Management,Public Speaking,Research,Social Media,Strategic Planning,Strategy,Valuation","Associate, Data Engineer",Full Time
KRIS INFOTECH PTE. LTD.,Information Technology,,Non-executive,https://www.mycareersfuture.sg/job/senior-data-architecture-manager-kris-infotech-5cd048c5c4a61fe847bbe847cac3abac,"ROYAL ONE PHILLIP, 1 PHILLIP STREET 048692","Minimum 10 years of professional experience in big data, data warehousing, operational data stores, and large scale architecture and implementations.,Expertise in Big Data and Data Lake technologies.,Experience with Hadoop, Spark, Hortonwork, MapR, Cloudera, RDBMS, Hbase, and Stream Processing.,Experience with ETL, like Talend, Informatica.,Experience of building data lake solutions on AWS stack,Experience on Data Modelling,Experience in solution crafting and developing proposals to illustrate business value provided by technical solutions.,Strong understanding of data analytics and data visualization.,Drive change management of new data capabilities and architectural direction.","Build data lake, data warehouse and data APIs in FWD Singapore by using suitable technology.,Develop and implement the Data Strategy,Plan and monitor career development for each Data staff,Document data standards, requirement specifications, and business processes,KEY PERFORMANCE INDICATORS,Develop and maintain a data architecture roadmap indicating current, transition, and future state architectures to align with business and analytics strategy.,Lead a team of Data Engineers.,Develop Common Data Model and Schema.,Deliver data architectural initiatives that create value for Single View of Customer and MIS dashboard.,Stay current on emerging technologies; analyze, prototype and develop a point of view for core, enabling, and emerging technologies.,Develop framework, metrics, and reporting to ensure progress can be measured, evaluated and continually improved; communicate progress effectively with the executive team.,Develop data APIs to support different use cases/ systems to make data lake more operational.,Create data as service platform.,Manage Data Governance including dissemination of information and security aligning with the FWD SG Growth strategies revolving around Customer centric services strategy.,Should be able to work with the actuarial team to build models for data insights which will aid the business.","$12,000","$10,500",Monthly,"Business Intelligence,Business Objects,Data Governance,Data Integration,Data Modeling,Data Warehousing,Database Design,Databases,DB2,Enterprise Architecture,Erwin,ETL,Integration,Master Data Management,Microsoft SQL Server,Oracle,Performance Tuning,Requirements Analysis,SDLC,SQL",Senior Data Architecture Manager,Contract
MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,Information Technology,,Fresh/entry level,https://www.mycareersfuture.sg/job/junior-data-analyst-sql-manpower-staffing-services-16a68bf4e83290fc7cb082afbc69bd67,"GUOCO TOWER, 1 WALLICH STREET 078881","Experiences,• Degree/Diploma  in Computer Science, Statistics or equivalent,• Relevant experience in Information Management in financial services industry(or certifications and comparable experience),• Some exposure to multiple types of coding (SQL, Excel-VBA),We regret that only shortlisted candidates will be notified.,Name: Cabria Jireli Gem Mejia,Registration Number: R1434374,We respect your privacy and all communication will be treated with confidentiality.  If you wish to know more about this position or explore other roles, please prepare your updated profile and get in touch with our consultants at 6232 8811 (EA License: 02C3423),Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by Manpower for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012","Overview,• Do you find it fun playing with large data-sets?,• Are you planning to embark on the data exploration journey?,• Are you interested in solving business problems with facts (Data)?,Responsibilities,• Collect and validate data from various sources and ensure readiness for analysis,• Transform data into the right data set before analysis,• Assist in the quantitative analysis of data and generate reports of analysis,• In-depth understanding of data and data sources in the organisation,• Assists senior team members in the development of tools, documents, models and presentations,• Executing data analysis, customer reporting reviews and other quality assurance procedures utilizing multiple data sources.,• Provide location data program operational support to Mastercard customers and internal stakeholders,• Document, improve and define new processes, business requirements and documentation within the Location Services program.,• Participate in the automation process, product development and data management of the Data Integrity and Data Collection programs.","$3,500","$2,800",Monthly,"Analysis,Business Analysis,Business Strategy,Corporate Finance,Data Analysis,Equities,Financial Analysis,Financial Modeling,Investment Banking,Investments,Leadership,Management,Microsoft Excel,Microsoft Office,Process Improvement,Project Management,Research,Strategic Planning,Strategy,Valuation",Junior Data Analyst - SQL (Training Program for 15th April to 14th Jan 2020),Contract
A*STAR RESEARCH ENTITIES,Sciences / Laboratory / R&D,,Professional,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-f80f14cbd71ab564fadb18c7cf006d1e,"UOB PLAZA, 80 RAFFLES PLACE 048624","Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics,Possess minimum 1 year of relevant work experience,Ability to work independently to translate research ideas into programs with efficient coding,Basic knowledge on data analytics, machine learning, data mining,Proficient in Python, R, C++ or Java,Prior industry experience with engineering, financial services, healthcare, or urban development is a plus,Able to deliver under tight schedule,Good team player with both research and engineering ethics,Good interpersonal and communication skills,The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified","About Institute for Infocomm Research (I²R),The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualisation solutions. For more information about I²R, please visit www.i2r.a-star.edu.sg,We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development. Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs.","$5,000","$2,500",Monthly,"Algorithms,C,C++,Computer Science,Data Mining,Engineering,Image Processing,Java,LaTeX,Linux,Machine Learning,Matlab,Programming,Python,R&D,Research,Signal Processing,Simulations,Software Development,Software Engineering","Research Engineer (Data Analytics), I2R (A*STAR)","Contract, Full Time"
SILOT PTE. LTD.,Information Technology,,Professional,https://www.mycareersfuture.sg/job/senior-data-platform-engineer-silot-fe0b044f39ee4c6e85b8d52049236730,"VISION EXCHANGE, 2 VENTURE DRIVE 608526","Skills & Qualifications:,A solid understanding of NoSQL data stores with extensive experience in working with SQL, script languages (Python, shell etc.);,Design, create, and optimize database schemas and tables;,Expertise in Python, pySpark or similar programming languages;,Working knowledge of big data components like HDFS, Spark, Hive, MapReduce, Kafka, Elastic Search, NoSQL technologies, and various file formats such as Avro, Parquet, etc.;,Proven hands-on practical understanding of Public Cloud services and technologies.","Company Profile,Silot is a Fintech company headquartered in Singapore, with an R&D center in Beijing, China. We are re-defining the future landscape of Fintech industry by connecting data and function silos, which empowers financial institutions for next-generation efficiency and capabilities, with the immersion and injection of AI.,Our mission is to connect and empower financial institutions, global merchant businesses and everyone through building a fast and scalable AI strategy. We love creating new technologies from existing blocks such as KYC, Underwriting, and Anti-fraud. We truly believe that by building products that serve the intersection between technology and humanity would greatly enable the world to be more connected and inclusive.,Hiring Position: Lead Data Platform Engineer-,Singapore|Beijing,Responsibilities:,Build & maintenance big data platform for data scientist sampling and analyzing data;,Build & maintenance Silot Knowledge Graph;,Define technical requirements and implementation details for the underlying data lake, data warehouse and data marts;,Involved in the design and implementation of full cycle of data services, from data ingestion, data processing, ETL to data delivery for reporting;,Design, develop and support various data platform applications;,Identify, troubleshoot and resolve production data integrity and performance issues;","$8,500","$6,500",Monthly,"Business Analysis,Business Process Improvement,Change Management,Cloud Computing,Data Center,Disaster Recovery,Enterprise Architecture,Information Technology,Integration,IT Management,IT Operations,IT Service Management,IT Strategy,ITIL,Leadership,Management,Program Management,Project Management,SDLC,Vendor Management",Senior Data Platform Engineer,Full Time
